2026-07-02 19:44:06,430 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 左船体-1
2026-07-02 19:44:06,430 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 左船体-1
2026-07-02 19:44:06,432 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 激光雷达连接件-1
2026-07-02 19:44:06,432 INFO  ExportHelperExtension.cs: 1136 - Found 36 in 激光雷达连接件-1
2026-07-02 19:44:06,432 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 激光雷达连接件-1
2026-07-02 19:44:06,433 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from x2激光雷达-1
2026-07-02 19:44:06,433 INFO  ExportHelperExtension.cs: 1136 - Found 23 in x2激光雷达-1
2026-07-02 19:44:06,435 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in x2激光雷达-1
2026-07-02 19:44:06,435 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 中间连接件A2-1
2026-07-02 19:44:06,435 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 中间连接件A2-1
2026-07-02 19:44:06,435 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 中间连接件A2-1
2026-07-02 19:44:06,490 INFO  SwAddin.cs: 339 - Loading config tree
2026-07-02 19:44:06,493 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2026-07-02 19:44:06,503 INFO  SwAddin.cs: 344 - Showing property manager
2026-07-02 19:44:47,877 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-07-02 19:45:04,995 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-07-02 19:45:23,535 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-07-02 19:45:23,555 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-07-02 19:45:23,588 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-07-02 19:45:25,163 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2026-07-02 19:45:25,211 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-07-02 19:45:42,260 INFO  SwAddin.cs: 294 - Assembly export called for file 总装.SLDASM
2026-07-02 19:45:44,955 INFO  SwAddin.cs: 313 - Saving assembly
2026-07-02 19:45:45,244 INFO  SwAddin.cs: 316 - Opening property manager
2026-07-02 19:45:45,244 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 总装.SLDASM
2026-07-02 19:45:45,246 INFO  ExportHelperExtension.cs: 1136 - Found 46 in 总装.SLDASM
2026-07-02 19:45:45,246 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 总装.SLDASM
2026-07-02 19:45:45,246 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-07-02 19:45:45,246 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2026-07-02 19:45:45,248 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 右船体-1
2026-07-02 19:45:45,248 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 右船体-1
2026-07-02 19:45:45,249 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 右船体-1
2026-07-02 19:45:45,250 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 中间连接件A-1
2026-07-02 19:45:45,250 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 中间连接件A-1
2026-07-02 19:45:45,252 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 中间连接件A-1
2026-07-02 19:45:45,252 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 左船体-1
2026-07-02 19:45:45,254 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 左船体-1
